conflicts_per_tx,mean_ro_entries_per_conflict,mean_rw_entries_per_conflict,conflicts_per_tx,mean_ro_entries_per_conflict,mean_rw_entries_per_conflict,1_stage,2_stage,3_stage,4_stage
3,10,1,0.625167,0.986992,0.984064,0.974609,
3,10,2,0.491691,0.948278,0.977622,0.967025,
3,10,3,0.45523,0.877867,0.965829,0.954449,
3,10,4,0.413389,0.803736,0.940223,0.945298,
3,10,5,0.379532,0.721743,0.901227,0.912868,
3,20,1,0.406388,0.954645,0.982118,0.978082,
3,20,2,0.372863,0.932357,0.977962,0.968953,
3,20,3,0.310032,0.853101,0.972985,0.957843,
3,20,4,0.357365,0.729524,0.920374,0.945164,
3,20,5,0.306236,0.655435,0.905173,0.92725,
3,30,1,0.331283,0.916069,0.984816,0.979252,
3,30,2,0.338821,0.857045,0.980485,0.977277,
3,30,3,0.279251,0.806815,0.972056,0.967013,
3,30,4,0.243133,0.735226,0.926529,0.948942,
3,30,5,0.235553,0.645707,0.834139,0.929308,
3,40,1,0.230636,0.829674,0.981098,0.979086,
3,40,2,0.22067,0.694888,0.942787,0.967903,
3,40,3,0.185219,0.669984,0.937508,0.954983,
3,40,4,0.218196,0.679296,0.933125,0.944988,
3,40,5,0.190513,0.600649,0.845182,0.928734,
3,50,1,0.173276,0.769881,0.961719,0.976944,
3,50,2,0.195059,0.690619,0.97582,0.971841,
3,50,3,0.169114,0.671543,0.934078,0.960472,
3,50,4,0.171127,0.563948,0.837033,0.927145,
3,50,5,0.17954,0.579094,0.838091,0.888698,
4,10,1,0.450475,0.959262,0.976885,0.973396,
4,10,2,0.379352,0.87881,0.960949,0.955342,
4,10,3,0.408563,0.737336,0.917103,0.929538,
4,10,4,0.32767,0.645075,0.862908,0.898967,
4,10,5,0.277182,0.55081,0.772712,0.851869,
4,20,1,0.350906,0.879661,0.976698,0.972872,
4,20,2,0.312912,0.821121,0.961866,0.95724,
4,20,3,0.249867,0.694705,0.903471,0.940729,
4,20,4,0.284309,0.623443,0.848183,0.898792,
4,20,5,0.264926,0.50393,0.768021,0.812704,
4,30,1,0.26242,0.763839,0.973496,0.97374,
4,30,2,0.265277,0.751062,0.966337,0.965302,
4,30,3,0.192074,0.637978,0.926493,0.945362,
4,30,4,0.196276,0.537765,0.815968,0.866568,
4,30,5,0.19901,0.471129,0.755521,0.861845,
4,40,1,0.207516,0.738541,0.969702,0.969724,
4,40,2,0.176276,0.524774,0.933363,0.943286,
4,40,3,0.165509,0.498003,0.832114,0.930432,
4,40,4,0.170236,0.549382,0.801787,0.912253,
4,40,5,0.160009,0.431223,0.741474,0.833491,
4,50,1,0.158921,0.60945,0.927066,0.964538,
4,50,2,0.171641,0.554974,0.921429,0.958059,
4,50,3,0.157657,0.503115,0.866752,0.924963,
4,50,4,0.139181,0.397117,0.739705,0.864639,
4,50,5,0.147371,0.431355,0.696773,0.838841,
5,10,1,0.358611,0.885501,0.973349,0.965629,
5,10,2,0.278223,0.739675,0.934751,0.930225,
5,10,3,0.285807,0.613714,0.84746,0.90549,
5,10,4,0.26203,0.571842,0.780467,0.858863,
5,10,5,0.198979,0.461835,0.60649,0.751188,
5,20,1,0.290648,0.774276,0.970462,0.960405,
5,20,2,0.247527,0.6886,0.942595,0.946393,
5,20,3,0.218937,0.586834,0.827311,0.890348,
5,20,4,0.243043,0.514936,0.736335,0.822344,
5,20,5,0.187849,0.428882,0.609593,0.750343,
5,30,1,0.212275,0.740758,0.945945,0.963956,
5,30,2,0.242762,0.642752,0.891044,0.945136,
5,30,3,0.164301,0.486198,0.775433,0.913099,
5,30,4,0.171825,0.455825,0.672152,0.81861,
5,30,5,0.173882,0.409054,0.635953,0.765998,
5,40,1,0.185793,0.61238,0.927472,0.968422,
5,40,2,0.150227,0.444423,0.822337,0.927542,
5,40,3,0.144425,0.446314,0.734993,0.890328,
5,40,4,0.170909,0.45687,0.767881,0.859797,
5,40,5,0.141169,0.303372,0.579328,0.726291,
5,50,1,0.153918,0.507959,0.848134,0.945724,
5,50,2,0.147545,0.457918,0.797399,0.939396,
5,50,3,0.149607,0.457831,0.762245,0.884813,
5,50,4,0.136353,0.370407,0.63948,0.78689,
5,50,5,0.148241,0.365275,0.571385,0.737711,
6,10,1,0.309042,0.780709,0.957648,0.95522,
6,10,2,0.258278,0.63314,0.860518,0.905342,
6,10,3,0.262645,0.505525,0.744169,0.837358,
6,10,4,0.187891,0.466612,0.68055,0.788232,
6,10,5,0.160388,0.346283,0.528563,0.652605,
6,20,1,0.233731,0.690125,0.947913,0.947975,
6,20,2,0.216138,0.571439,0.848382,0.912932,
6,20,3,0.164511,0.466045,0.700655,0.837861,
6,20,4,0.1853,0.424702,0.661707,0.737886,
6,20,5,0.162354,0.351721,0.532684,0.673562,
6,30,1,0.206082,0.61624,0.904656,0.956057,
6,30,2,0.221273,0.5841,0.853065,0.918792,
6,30,3,0.181386,0.458138,0.717001,0.834107,
6,30,4,0.161246,0.39232,0.591361,0.731524,
6,30,5,0.155579,0.328713,0.523259,0.671685,
6,40,1,0.16538,0.513278,0.868101,0.958824,
6,40,2,0.146325,0.417168,0.779772,0.890874,
6,40,3,0.153911,0.405065,0.693501,0.809245,
6,40,4,0.151781,0.422944,0.671028,0.794537,
6,40,5,0.146654,0.282487,0.512536,0.66703,
6,50,1,0.143443,0.46175,0.79737,0.897784,
6,50,2,0.143891,0.377264,0.747063,0.880216,
6,50,3,0.13777,0.385185,0.73199,0.849499,
6,50,4,0.128665,0.356433,0.529427,0.712101,
6,50,5,0.134886,0.292361,0.512886,0.672835,
7,10,1,0.308377,0.723223,0.947275,0.943887,
7,10,2,0.22437,0.512514,0.779881,0.869776,
7,10,3,0.228359,0.459082,0.690644,0.787591,
7,10,4,0.16685,0.380776,0.563698,0.712789,
7,10,5,0.151624,0.313928,0.470688,0.598543,
7,20,1,0.19904,0.656628,0.887123,0.939847,
7,20,2,0.20197,0.536316,0.774102,0.867546,
7,20,3,0.151793,0.378904,0.661055,0.803759,
7,20,4,0.169883,0.349697,0.55699,0.68906,
7,20,5,0.147122,0.3085,0.485855,0.592509,
7,30,1,0.167922,0.567163,0.861646,0.935112,
7,30,2,0.18225,0.490132,0.74736,0.875224,
7,30,3,0.169757,0.412915,0.630751,0.782961,
7,30,4,0.14691,0.312071,0.502366,0.642358,
7,30,5,0.140134,0.289324,0.428476,0.544222,
7,40,1,0.154957,0.464408,0.78918,0.904872,
7,40,2,0.14086,0.388454,0.683979,0.858112,
7,40,3,0.139525,0.337812,0.615266,0.74868,
7,40,4,0.149672,0.308872,0.519299,0.69869,
7,40,5,0.139007,0.256645,0.444004,0.565801,
7,50,1,0.145691,0.418869,0.753828,0.896935,
7,50,2,0.132879,0.370056,0.680245,0.86742,
7,50,3,0.130684,0.316657,0.618279,0.804846,
7,50,4,0.127578,0.276896,0.449429,0.63174,
7,50,5,0.128013,0.243139,0.412144,0.577178,
8,10,1,0.3001,0.656597,0.890248,0.92102,
8,10,2,0.202776,0.455792,0.691457,0.821645,
8,10,3,0.185506,0.411221,0.61362,0.747266,
8,10,4,0.139901,0.310286,0.500004,0.62443,
8,10,5,0.131472,0.253712,0.369397,0.500708,
8,20,1,0.194811,0.519073,0.849226,0.920808,
8,20,2,0.174111,0.488601,0.768115,0.851874,
8,20,3,0.142979,0.365268,0.577784,0.729296,
8,20,4,0.150318,0.317773,0.473931,0.614665,
8,20,5,0.138128,0.262308,0.412791,0.53132,
8,30,1,0.153366,0.495672,0.79732,0.921574,
8,30,2,0.16291,0.439844,0.691773,0.84011,
8,30,3,0.146727,0.320612,0.584428,0.683996,
8,30,4,0.141059,0.296428,0.460995,0.581518,
8,30,5,0.131597,0.25805,0.369579,0.477187,
8,40,1,0.162279,0.439086,0.746983,0.902319,
8,40,2,0.132618,0.33067,0.602536,0.789473,
8,40,3,0.132835,0.298451,0.562629,0.697797,
8,40,4,0.137714,0.284834,0.511677,0.622735,
8,40,5,0.130918,0.239359,0.358139,0.489898,
8,50,1,0.138079,0.359634,0.703172,0.837219,
8,50,2,0.129607,0.33846,0.597228,0.79924,
8,50,3,0.134907,0.309958,0.603498,0.712152,
8,50,4,0.13058,0.238941,0.446587,0.609108,
8,50,5,0.127258,0.206076,0.368063,0.534011,
9,10,1,0.251013,0.582624,0.878761,0.913791,
9,10,2,0.168659,0.420199,0.642344,0.762784,
9,10,3,0.169233,0.375702,0.56174,0.693247,
9,10,4,0.144912,0.291651,0.455403,0.564195,
9,10,5,0.134915,0.260486,0.349657,0.477845,
9,20,1,0.195835,0.512362,0.793212,0.901112,
9,20,2,0.155439,0.452703,0.665081,0.804998,
9,20,3,0.147849,0.328444,0.487466,0.646845,
9,20,4,0.143779,0.274141,0.414412,0.549252,
9,20,5,0.132951,0.240014,0.351635,0.463881,
9,30,1,0.147427,0.4667,0.744971,0.902003,
9,30,2,0.145302,0.353687,0.6026,0.77151,
9,30,3,0.137443,0.26489,0.468176,0.645581,
9,30,4,0.135094,0.251679,0.389315,0.52804,
9,30,5,0.13086,0.219487,0.347458,0.44369,
9,40,1,0.144252,0.415044,0.711305,0.873024,
9,40,2,0.12825,0.320937,0.541319,0.769741,
9,40,3,0.139534,0.25074,0.474845,0.642291,
9,40,4,0.130252,0.258614,0.419578,0.564391,
9,40,5,0.128525,0.217582,0.329376,0.452751,
9,50,1,0.133633,0.304356,0.610355,0.818748,
9,50,2,0.133823,0.268855,0.552069,0.749727,
9,50,3,0.129682,0.270584,0.504058,0.664758,
9,50,4,0.1283,0.20699,0.418957,0.515065,
9,50,5,0.125607,0.180735,0.31785,0.460705,
10,10,1,0.217594,0.505189,0.829156,0.88908,
10,10,2,0.173872,0.383924,0.610216,0.750665,
10,10,3,0.166176,0.321271,0.513794,0.636161,
10,10,4,0.13348,0.237559,0.40355,0.529423,
10,10,5,0.130385,0.227141,0.328652,0.435319,
10,20,1,0.167318,0.451819,0.731545,0.888082,
10,20,2,0.143031,0.388223,0.615639,0.783933,
10,20,3,0.138775,0.281511,0.448969,0.609741,
10,20,4,0.137454,0.23843,0.363884,0.501226,
10,20,5,0.12723,0.203329,0.305309,0.420742,
10,30,1,0.144457,0.412504,0.674781,0.863065,
10,30,2,0.137469,0.33194,0.561421,0.726213,
10,30,3,0.127702,0.24955,0.446399,0.557313,
10,30,4,0.130223,0.214998,0.371608,0.478288,
10,30,5,0.127083,0.192994,0.326031,0.417528,
10,40,1,0.135811,0.346558,0.623483,0.786876,
10,40,2,0.132366,0.299064,0.507211,0.689004,
10,40,3,0.136692,0.233552,0.434876,0.603664,
10,40,4,0.127402,0.222123,0.379829,0.506419,
10,40,5,0.126549,0.17298,0.278833,0.406608,
10,50,1,0.131636,0.301329,0.583608,0.747325,
10,50,2,0.130319,0.254623,0.502775,0.713655,
10,50,3,0.130196,0.233732,0.40241,0.593075,
10,50,4,0.129039,0.182281,0.344374,0.470894,
10,50,5,0.126753,0.171427,0.284709,0.361266,
